routing_decision,original_request_id,matched_replica_request_id
FIFO,d5e61a45-aa2e-45bb-9f6a-bbaa53388ce1,d5e61a45-aa2e-45bb-9f6a-bbaa53388ce1
FIFO,37c6c68a-c694-40ad-abcf-e0046694b83b,37c6c68a-c694-40ad-abcf-e0046694b83b
FIFO,96e67cc7-4abf-4e04-82bb-1a1a5b265c55,96e67cc7-4abf-4e04-82bb-1a1a5b265c55
FIFO,62db5db6-5b77-43bf-bcc6-fcaa0644bad9,62db5db6-5b77-43bf-bcc6-fcaa0644bad9
FIFO,becf7eba-54ec-4ca3-b4a5-98d1645e44b7,becf7eba-54ec-4ca3-b4a5-98d1645e44b7
FIFO,2083adbd-22b1-4e38-98ef-3d8ec1bb5e2e,2083adbd-22b1-4e38-98ef-3d8ec1bb5e2e
FIFO,f303f34e-33c2-495d-ad45-0aa22a2f1ece,f303f34e-33c2-495d-ad45-0aa22a2f1ece
FIFO,4a502729-7dc8-44de-b7b6-cad1dadabb10,4a502729-7dc8-44de-b7b6-cad1dadabb10
FIFO,e22eac82-6eeb-4fbe-8ee0-917f3c5246f0,e22eac82-6eeb-4fbe-8ee0-917f3c5246f0
FIFO,28ac2007-6a8a-44df-b0a7-ad40747020b3,28ac2007-6a8a-44df-b0a7-ad40747020b3
FIFO,54215816-d58f-4425-848b-950747a94e47,54215816-d58f-4425-848b-950747a94e47
FIFO,24855990-3a6a-4112-84a3-bd2a4b1b1aba,24855990-3a6a-4112-84a3-bd2a4b1b1aba
FIFO,81dd6db0-955f-4a8a-a356-17bb8f5eb272,81dd6db0-955f-4a8a-a356-17bb8f5eb272
FIFO,c76f5e51-5e7f-49ab-9567-7bd77ac3ab4f,c76f5e51-5e7f-49ab-9567-7bd77ac3ab4f
FIFO,5c4fa7f6-9f13-48a7-b4b9-71b4d972fca5,5c4fa7f6-9f13-48a7-b4b9-71b4d972fca5
FIFO,371c10d4-a0a8-484d-b414-d353497091fc,371c10d4-a0a8-484d-b414-d353497091fc
FIFO,9589d126-7f1e-4eb7-8eab-d1cca04d262e,9589d126-7f1e-4eb7-8eab-d1cca04d262e
FIFO,c7b895ae-0d32-4e0a-a748-56c52d6f1a69,c7b895ae-0d32-4e0a-a748-56c52d6f1a69
FIFO,7572b652-8c55-4b0c-ae33-1b679287bd05,7572b652-8c55-4b0c-ae33-1b679287bd05
FIFO,806aee03-8b22-4b8e-93b8-861ac545bfcf,806aee03-8b22-4b8e-93b8-861ac545bfcf
FIFO,65a667ee-d8f7-4c63-b125-2ec42f96663f,65a667ee-d8f7-4c63-b125-2ec42f96663f
